model,n,n_neurons,k,is_lowrank,per_step_ms,speedup_vs_dense,matvec_per_step_ms,matvec_speedup,max_abs_err_r_max,mean_abs_err_r_max,max_pos_err,mean_pos_err,rmse_r,relerr_conn,captured_energy
CANN2D,8,64,4,1,0.00841636210680008,0.8514993913909483,8.58306884765625e-05,2.3350151909722223,0.00044796615839004517,0.0002009801974054426,0.017790001867941174,0.006800812921823163,4.27484956162516e-05,1.1584686040878296,0.39146456122398376
CANN2D,8,64,8,1,0.007667578756809235,0.934653224826916,0.00011208932846784592,1.7880021602758507,0.0004221871495246887,0.00021795534121338278,0.01537079731440025,0.006646284724660422,4.6926714276196435e-05,1.2219610214233398,0.5687670707702637
CANN2D,8,64,16,1,0.007417052984237671,0.9662230035158212,0.00014707911759614944,1.3626404939053347,0.00039814040064811707,0.0002043559798039496,0.016139763248512826,0.007926577611354362,4.90174898004625e-05,1.2919434309005737,0.7563294768333435
CANN2D,8,64,32,1,0.008124858140945435,0.8820495185694636,0.0001997966319322586,1.003099799561833,0.00043528154492378235,0.00019866767979692668,0.015877077498900216,0.007804179407205209,5.330012209014967e-05,1.3548803329467773,0.9337514638900757
CANN2D,8,64,64,1,0.007417052984237671,0.9662230035158212,0.0003518722951412201,0.5695701656873644,0.0004537254571914673,0.00022173579782247543,0.015996516921648055,0.007860283773848465,5.589009742834605e-05,1.377843976020813,1.0
CANN2D,8,64,128,1,0.007374212145805359,0.971836322303612,0.00033562537282705307,0.5971418661116892,0.0004537254571914673,0.00022173579782247543,0.015996516921648055,0.007860283773848465,5.589009742834605e-05,1.377843976020813,1.0
CANN2D,16,256,-1,0,0.007375143468379974,1.0,0.003237915225327015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CANN2D,16,256,1,1,0.007624737918376923,0.9672651764993282,0.00013167038559913635,24.591066628943274,4.6982429921627045e-05,1.5195370906440075e-05,0.004372819826702278,0.0026441264371856836,6.29182386546745e-06,1.0576589107513428,0.11183882504701614
CANN2D,16,256,2,1,0.007208436727523804,1.0231266149870801,0.00025916844606399536,12.49347779215179,4.5345164835453033e-05,1.4096798622631468e-05,0.00433176879707282,0.002394351863912608,6.677634246443631e-06,1.0882207155227661,0.18419210612773895
CANN2D,16,256,4,1,0.006667338311672211,1.1061600782232155,0.00023437663912773132,13.81500834459191,4.535680636763573e-05,1.4097970051807351e-05,0.0043403341225895006,0.002498315765386626,6.703125109197572e-06,1.1454122066497803,0.31961920857429504
CANN2D,16,256,8,1,0.00933278352022171,0.7902404949605828,0.0002260413020849228,14.324440690536031,4.38629649579525e-05,1.4216715499060228e-05,0.005131604578872964,0.0028788577587908963,6.764583758922527e-06,1.2262049913406372,0.5111117362976074
CANN2D,16,256,16,1,0.006708316504955292,1.0994030265167292,0.0003516627475619316,9.207444484169546,4.493352025747299e-05,1.3453990504785907e-05,0.0048898309625204535,0.002909013071235258,6.440331617341144e-06,1.3126288652420044,0.74190354347229
CANN2D,16,256,32,1,0.007458962500095367,0.9887626420277188,0.0005510402843356133,5.87600456331601,5.630962550640106e-05,1.4878743968438357e-05,0.005261190256205177,0.0029385313764253044,7.206429927464342e-06,1.3790348768234253,0.9275741577148438
CANN2D,16,256,64,1,0.007417052984237671,0.9943495730788549,0.0011354126036167145,2.8517520547271027,6.099417805671692e-05,1.6373416656279005e-05,0.005325012067039839,0.002939387021898063,7.338069281104254e-06,1.4015949964523315,0.9944862723350525
CANN2D,16,256,128,1,0.007084570825099945,1.041014854739056,0.0031389575451612473,1.0315256510296906,6.08246773481369e-05,1.644088843022473e-05,0.00532442947818018,0.0029401210603351,7.351600743277231e-06,1.4034996032714844,0.9999616742134094
CANN2D,32,1024,-1,0,0.007749535143375397,1.0,0.026233335956931114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
